"Label","001BLA","001BLU","001BRO","001GRA","001GRE","001NON","001ORA","001PIN","001PUR","001RED","001WHI","001YEL","002BLA","002BLU","002BRO","002GRA","002GRE","002NON","002ORA","002PIN","002PUR","002RED","002WHI","002x","002X","002YEL","003BLA","003BLU","003BRO","003GRA","003GRE","003NON","003ORA","003PIN","003PUR","003RED","003WHI","003YEL","1Stars","2Bands","2Color","2Stars","3+Star","3Bands","3Color","4+Band","4Color","5+Color","7celtic","Animal","arabic","Artifact","balkan","Bloemfontein","BLU","bnd_001WHI","bnd_002BLU","bnd_003WHI","bnd_BLA","bnd_BLU","bnd_BLUE","bnd_BRO","bnd_BRORA","bnd_E YEL","bnd_GR","bnd_GRA","bnd_GRE","bnd_GREEN","bnd_NON","bnd_ORA","bnd_PIN","bnd_PUR","bnd_PURED","bnd_RED","bnd_RED YEL","bnd_WHI","bnd_WHIÇ","bnd_WHITE","bnd_X","bnd_YEL","bnd_YELLOW","bolivarian","Border","bricss","Builds","calendar","Canton","Center","Center,hascoa,Quartr","centered_items","Checkd","chines","chopGB","Circle","cl_BLA","cl_BLU","cl_BRO","cl_GRA","cl_GRA; BLA","cl_GRE","cl_ORA","cl_PIN","cl_PUR","cl_RED","cl_WHI","cl_YEL","Crosse","Crown","Crowns","cur_dollar","cur_Dollar","cur_EUR","dgband","dutchs","Egually","englis","eunion","femalepm","Fleurss","french","geo_CapiBeach","Geogrh","german","hascoa","HasSta","HasSun","HasSun,","Horizo","Humans","island","IsMoon","italia","kokomo","landlo","locate_MI","md_acreed123","md_deno_e","md_deno_i","md_deno_n","md_deno_vw","md_egal","md_egl","md_eqtor","md_insblack","md_insblue","md_insgreen","md_insred","md_inswhite","md_insyellow","md_lien","md_lightbl","md_lio","md_lion","md_LOTRNation","md_slavi","md_stun_bla","md_stun_blu","md_stun_gre","md_stun_red","md_stun_whi","md_stun_yel","md_tekken7","md_Trblac","md_Trbluu","md_Trredd","md_Trwht","mercosr","monarchy","myrBLA","myrBLU","myrBRO","myrEQ","myrGRA","myrGRA, BLA","myrGRE","myrORA","myrPIN","myrPUR","myrRED","myrWHI","myrYEL","nn_berr","nn_buddha","nn_eaxorth","nn_mikro","nn_mikro,","nn_slavi","NoBand","noeuni","nolrgcrs","Nordic","NoStar","notlargecrs","ntBLYE","ntGRRE","ntGRYE","ntWHRE","ntWHYE","OnlyBa","orinoc","Plants","pol_2025Gaz","pol_3lan","pol_buddha","pol_chess","pol_CopaAM","pol_deat","pol_failed","pol_jwsh","pol_Nuclear","pol_poblo","pol_pope","pol_rgby","pol_samesx","pol_tours","pol_txhaven","pol_wcwin","portug","Quartr","Radial","rg2_AF_East","rg2_AF_Mid","rg2_AF_North","rg2_AF_South","rg2_AF_West","rg2_AM_Central","rg2_AM_North","rg2_AM_South","rg2_AS_Central","rg2_AS_East","rg2_AS_SouthEast","rg2_As_SouthOnly","rg2_AS_West","rg2_EU_East","rg2_EU_North","rg2_EU_South","rg2_EU_West","rg2_Na_Caribbean","rg2_OC_AUNZ","rg2_OC_Melanesia","rg2_OC_Micronesia","rg2_Oc_Polynesia","rg3_austrohungary","rg3_romanempire","Rotate","Ships","Ships!","southc","soviet","spanis","staBLA","staBLU","staBRO","staGRA","staGRE","staORA","staPIN","staPUR","staRED","staWHI","staYEL","terr_all","terr_brit","terr_fren","terr_neth","terr_us","Texted","top10_airlines","top10_ping","top10_reindeer","top30_camel","top30_oil","Trside","unjack","Vertic","Weapon","WHI","won_egl","won_lio","won_lioEgually","Zigzaw"
"Center",76,482,7,9,220,54,30,8,8,347,230,196,27,115,9,10,74,281,7,1,3,130,519,1,0,185,71,396,11,5,327,56,20,6,21,371,180,201,350,618,894,100,417,896,843,317,840,1763,5,1589,185,61,224,0,0,1,1,1,202,877,4,25,1,1,1,31,566,4,21,66,17,34,0,866,0,1001,0,6,0,583,3,203,171,328,870,849,9,4343,0,0,46,23,900,2014,2496,2763,824,776,0,2084,516,145,263,2564,3644,2742,869,0,557,1,679,848,218,290,149,1044,1108,490,160,461,37,1002,315,1355,867,467,1,1170,612,28,178,145,2,21,5,8,12,6,59,20,1,14,6,30,11,21,16,27,34,2,21,6,1,3,226,1,8,5,13,11,4,8,1,2,0,2,250,1301,83,999,16,623,16,1,469,25,19,78,547,1151,316,217,593,484,15,0,707,2512,727,7,0,3476,0,16,24,19,13,19,78,7,1513,10,6,3,1,3,16,7,4,3,6,8,2,8,4,4,4,122,31,109,108,37,64,32,40,131,465,365,20,566,169,97,147,644,323,353,445,91,22,22,46,19,4,626,232,0,229,10,495,507,197,87,13,23,42,14,2,7,100,341,331,126,8,28,11,38,1928,2,2,1,15,16,82,0,630,616,0,801,988,1,426
"Center,hascoa,Quartr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"centered_items",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Checkd",1,10,0,0,2,2,0,0,0,10,4,14,1,3,0,0,1,13,0,0,0,3,12,0,0,2,2,11,0,0,3,3,0,0,0,5,9,8,9,11,34,3,7,25,15,10,28,45,0,50,1,2,9,0,0,0,0,0,7,24,0,0,0,0,0,0,6,0,0,1,0,1,0,24,0,33,0,0,0,24,0,3,6,5,18,3,7,46,0,0,122,1,11,28,75,77,8,13,0,27,7,1,3,86,105,87,27,0,29,0,12,55,7,31,1,17,76,8,14,25,0,8,26,37,19,6,0,31,11,0,8,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,12,0,1,0,0,0,0,0,0,0,0,0,3,41,4,19,0,45,1,0,4,1,0,0,17,17,14,23,1,9,0,0,38,76,18,0,3,103,0,1,0,0,0,1,8,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,3,0,0,1,0,0,1,9,4,0,2,2,0,0,30,4,12,48,2,1,0,0,0,1,35,20,0,3,0,6,9,9,0,0,1,0,1,0,0,2,3,12,3,0,0,0,2,21,0,0,0,0,0,4,0,18,14,0,32,26,0,9
"chines",0,1,0,0,2,1,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,2,1,0,0,0,1,1,0,2,4,11,0,10,2,4,3,8,21,0,9,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,3,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,2,17,2,34,12,23,0,0,1,44,9,25,20,30,4,4,0,21,3,1,1,37,40,30,7,0,4,0,28,0,3,0,2,11,0,2,0,0,3,7,0,7,12,8,0,5,1,3,6,0,0,0,1,0,2,0,1,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,9,0,5,0,0,2,1,1,0,10,11,5,0,8,0,1,0,0,35,0,0,0,32,0,0,0,0,1,1,2,0,11,0,1,0,1,0,3,0,0,1,1,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,34,8,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,4,7,2,3,0,0,0,0,15,3,2,1,1,1,2,4,1,1,0,4,5,0,3
"chopGB",58,243,8,2,107,25,25,1,8,159,95,49,23,61,4,1,33,88,5,0,1,62,261,0,0,72,39,212,13,3,178,24,16,1,4,132,91,71,190,227,249,48,250,383,397,246,359,654,1,517,186,0,0,1,0,1,1,1,150,467,1,25,0,0,0,7,315,1,12,48,3,13,0,379,0,539,0,2,0,225,0,0,86,103,294,267,216,900,0,0,11,9,1676,742,878,1160,373,246,0,854,241,41,85,979,1456,985,326,0,106,0,1009,124,100,37,25,1362,124,12,61,186,40,412,0,277,488,205,1,532,212,31,87,0,3,9,6,5,5,13,44,21,0,10,5,11,2,7,4,12,10,11,13,4,0,3,0,2,9,2,6,2,2,5,6,0,4,1,0,390,31,474,16,311,4,0,163,18,2,7,172,399,79,92,49,10,27,0,0,820,2,2,13,1188,0,5,15,5,7,14,129,6,607,14,8,0,2,0,27,7,5,4,6,4,5,7,2,8,1,0,12,45,123,0,59,47,37,6,766,13,0,1,60,113,121,0,94,22,0,71,73,35,20,15,0,32,50,0,136,28,0,0,53,53,5,7,16,9,0,1,45,282,124,20,6,0,0,7,785,3,0,2,16,13,103,94,334,202,0,233,354,0,209
"Circle",48,303,6,2,127,27,22,4,8,218,140,119,18,95,9,5,51,151,10,1,3,77,280,0,1,105,36,252,6,3,208,26,22,3,12,245,104,107,197,343,528,87,353,515,471,254,468,1271,1,933,102,42,105,0,0,1,1,1,117,600,1,22,1,0,0,12,375,2,9,62,9,24,0,532,0,602,0,2,1,344,2,129,117,219,566,666,205,2014,0,1,28,25,742,2743,1472,1908,586,489,1,1439,406,108,203,1655,2355,1812,560,0,329,0,583,378,148,141,74,871,464,208,87,195,24,740,95,764,637,494,1,725,459,22,113,49,0,15,3,5,6,2,38,11,0,7,3,14,7,9,9,14,25,4,13,5,0,0,123,0,9,1,6,7,0,6,1,0,1,2,176,898,40,707,15,350,7,1,320,25,12,61,331,680,194,89,496,259,15,0,345,1631,376,8,24,2106,0,13,11,12,6,12,1,2,1087,4,6,1,1,4,8,0,1,2,7,4,0,9,5,3,5,84,37,107,82,9,44,13,31,74,386,229,23,459,153,92,79,288,139,191,177,66,22,34,47,15,0,288,78,1,174,14,246,295,125,64,9,16,26,9,1,5,61,296,240,75,9,11,5,21,1427,3,4,2,8,7,103,60,361,394,0,470,586,0,305
"cl_BLA",206,532,8,13,262,68,28,7,10,498,350,276,95,144,10,12,95,468,13,2,6,186,515,1,1,235,187,457,16,17,384,73,20,7,31,495,282,283,281,824,168,105,407,1026,575,549,936,2423,5,1927,121,82,165,1,1,1,1,1,582,1059,3,41,0,1,1,55,734,2,31,83,24,53,0,1159,1,1275,0,3,1,851,3,240,155,310,949,221,398,2496,1,1,75,20,878,1472,4105,2591,946,953,0,2031,564,172,231,2893,3456,3116,987,1,672,0,640,1034,245,396,187,1089,1423,557,204,556,54,898,432,1281,793,421,0,1656,670,42,140,165,6,17,5,8,8,6,63,17,0,23,5,55,7,26,14,17,44,11,24,14,0,2,252,4,4,0,8,7,2,5,7,2,8,3,278,948,137,789,19,834,21,1,371,32,17,22,565,910,387,298,63,518,21,0,885,1706,796,12,32,3312,0,30,34,26,14,35,189,5,1491,9,8,2,1,1,15,8,2,0,2,7,1,10,4,7,2,110,87,100,123,31,45,42,48,119,360,390,10,46,140,77,92,862,347,312,654,133,44,52,37,22,3,656,59,1,260,20,589,540,296,46,12,31,30,13,1,3,90,304,318,143,28,27,7,41,1398,1,2,0,9,9,180,101,755,689,1,927,1256,1,517
"cl_BLU",46,1228,8,12,247,103,35,19,11,472,369,295,33,350,13,12,132,558,15,6,9,171,718,1,1,324,60,1012,21,14,428,109,27,12,49,508,320,289,468,898,700,121,629,1329,1147,851,944,2426,2,1680,136,76,243,1,1,1,1,1,176,2429,6,47,1,1,1,42,861,3,29,127,45,77,1,1243,1,1705,1,6,1,1035,3,333,184,417,973,518,595,2763,1,1,77,30,1160,1908,2591,5230,973,857,1,2286,642,208,273,3073,4297,3505,1144,1,618,0,1003,1102,331,489,259,1455,1439,565,233,601,78,1122,325,1256,1218,596,1,2174,675,63,180,138,6,25,12,10,11,8,89,25,0,16,7,43,14,28,13,27,57,17,56,14,1,6,340,0,33,1,6,14,1,13,2,6,6,6,415,1405,29,1772,13,1133,19,1,297,30,17,24,453,1090,352,255,322,636,29,1,934,2152,918,14,93,4012,1,40,32,31,14,42,625,9,1580,11,11,2,9,6,10,6,7,7,7,10,5,31,9,11,7,152,103,144,137,36,44,50,59,180,628,553,31,310,164,56,128,852,373,389,651,164,57,47,69,44,11,726,208,1,312,50,632,754,222,139,11,29,29,17,2,5,130,565,458,208,36,40,19,54,1800,2,5,7,9,14,310,154,966,658,1,802,1107,1,746
"cl_BRO",16,169,16,1,95,13,9,1,4,91,74,72,10,45,18,6,33,87,6,0,1,35,149,0,0,70,11,136,31,3,116,13,9,2,15,116,44,63,103,165,17,45,169,300,45,129,90,1049,0,603,51,38,41,0,0,0,0,0,50,329,0,72,1,0,0,10,238,1,8,34,6,21,0,251,0,306,0,0,0,216,1,153,47,88,376,91,124,824,0,0,8,4,373,586,946,973,1202,463,1,923,321,107,136,870,1067,1001,289,0,195,0,304,168,68,45,61,466,179,156,36,67,17,543,21,476,317,238,0,411,337,15,39,50,2,3,0,3,2,0,18,2,0,10,1,19,2,15,4,5,21,1,13,7,0,0,44,0,1,1,2,1,1,1,0,1,1,2,158,225,7,274,31,193,6,0,141,13,7,9,123,300,98,42,28,96,5,0,113,608,140,3,9,885,0,17,14,16,4,17,14,1,782,0,3,0,0,2,0,0,1,0,1,1,0,5,1,3,2,45,9,41,65,7,17,25,30,79,174,223,6,13,75,18,36,101,55,117,35,48,16,17,19,5,1,138,3,0,149,7,96,313,92,25,14,12,10,5,0,0,35,125,127,47,20,3,3,16,701,0,0,0,0,3,67,51,175,301,0,257,447,1,178
"cl_GRA",16,145,1,22,79,15,3,4,5,99,85,78,13,46,3,17,25,122,6,1,3,34,132,1,0,42,17,117,8,31,108,17,4,5,12,116,65,53,76,200,9,37,136,254,61,123,107,960,1,559,30,37,60,0,0,0,0,0,55,287,0,13,0,0,0,87,215,1,6,20,14,24,0,246,0,301,0,0,0,181,1,112,46,99,384,62,101,776,0,0,13,4,246,489,953,857,463,1137,0,735,236,100,137,833,970,903,309,0,230,0,175,263,67,72,41,303,324,199,55,85,5,411,46,521,249,166,0,377,281,5,40,40,0,4,1,1,1,0,8,1,0,5,2,9,0,4,3,4,7,1,4,0,0,0,62,0,1,1,0,0,0,0,0,0,1,1,115,213,11,229,3,190,33,0,117,6,11,14,140,288,95,49,17,158,2,0,197,560,201,4,10,888,0,5,2,3,3,6,36,0,582,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,12,32,39,6,12,18,11,64,119,164,4,12,57,8,25,189,116,135,72,18,4,9,9,6,0,177,11,1,99,4,194,244,78,22,5,34,7,6,0,0,21,92,100,25,3,3,0,9,573,0,0,0,1,1,52,27,177,295,0,256,396,0,171
"cl_GRA; BLA",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cl_GRE",81,512,11,11,584,36,29,10,14,334,248,215,33,127,12,8,221,340,15,3,5,143,562,1,0,242,67,325,19,11,807,38,18,10,54,347,196,191,344,597,351,86,443,1083,667,540,670,1994,2,1123,198,56,119,1,0,1,1,1,230,979,4,49,0,1,1,40,1591,5,19,108,30,79,1,880,0,1186,0,5,0,749,4,386,108,355,721,529,348,2084,1,0,27,21,854,1439,2031,2286,923,735,0,3685,596,177,266,2171,3051,2479,664,1,395,1,632,601,264,252,226,1029,739,412,94,346,63,1021,164,937,873,464,1,1574,488,41,140,99,5,23,8,9,15,8,74,26,1,13,7,35,9,35,14,20,42,13,27,10,1,2,167,2,9,9,14,11,5,7,5,2,7,4,402,925,30,528,11,942,18,1,763,24,14,23,315,786,230,125,275,365,23,0,480,1465,520,11,42,2812,1,27,54,37,12,33,439,6,1614,15,14,0,3,3,20,9,1,2,7,6,1,7,5,9,3,137,46,99,156,29,54,44,79,176,344,573,21,251,147,92,143,453,209,247,296,136,32,42,35,18,4,400,97,0,188,19,396,766,175,51,7,18,55,10,1,2,107,375,320,148,22,23,7,67,1448,1,1,0,21,15,227,74,609,510,0,517,758,1,454
"cl_ORA",17,101,8,0,57,10,60,3,4,88,32,32,10,34,4,3,29,71,24,0,0,14,123,0,0,27,10,95,5,3,91,12,44,2,37,65,28,20,69,105,29,26,93,207,96,119,98,609,1,355,30,20,34,0,0,0,0,0,45,239,1,21,1,0,0,7,203,1,8,174,9,49,1,170,1,216,0,1,0,128,2,101,27,74,228,114,84,516,1,0,7,3,241,406,564,642,321,236,0,596,833,72,148,510,724,553,149,0,75,0,186,84,47,32,34,291,98,85,13,34,7,310,10,283,188,186,0,301,189,8,25,17,0,4,1,1,2,0,11,2,0,3,0,6,3,6,3,1,5,0,4,5,0,0,33,0,1,0,0,0,0,2,0,0,0,1,85,159,8,189,6,148,2,0,89,57,2,9,68,207,48,35,65,69,3,1,81,402,109,1,9,645,0,5,6,5,1,3,51,0,429,3,1,0,2,0,1,1,0,1,2,0,0,2,1,4,0,17,9,43,31,2,10,16,14,54,109,134,6,54,42,23,35,72,48,39,27,31,5,3,19,7,0,51,12,0,71,5,74,182,52,16,4,6,4,22,1,3,16,88,58,31,9,3,2,9,479,0,0,0,2,2,43,22,130,146,0,176,235,0,126
"cl_PIN",5,39,1,2,21,4,3,26,3,13,16,11,2,17,2,0,8,28,1,9,5,3,38,0,0,11,7,37,0,2,14,4,0,25,13,21,10,11,21,33,8,8,24,64,33,49,22,196,0,97,3,8,6,0,0,0,0,0,15,91,0,4,0,0,0,10,49,0,1,14,68,27,0,40,0,72,0,0,0,43,0,31,9,16,61,19,29,145,0,0,1,1,41,108,172,208,107,100,0,177,72,259,79,148,206,191,54,0,44,0,37,31,12,13,9,56,34,47,9,9,2,88,3,94,53,35,0,112,69,2,6,6,0,0,1,2,0,0,3,0,0,1,0,5,1,4,2,2,4,0,2,3,0,0,18,0,1,0,0,0,0,2,0,0,0,0,23,43,5,51,0,62,4,0,24,0,32,2,16,47,16,5,13,39,0,0,43,113,47,1,2,206,0,5,4,4,1,2,35,0,133,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1,1,3,0,5,2,0,3,4,2,23,18,37,1,6,20,1,2,44,7,16,12,9,0,2,1,0,0,20,10,0,19,1,38,60,14,5,0,1,3,4,3,1,4,25,13,7,3,0,0,2,121,0,0,0,0,1,12,9,34,51,0,53,65,0,35
"cl_PUR",6,41,1,2,28,5,2,11,29,38,15,21,1,13,1,2,15,52,1,4,17,7,36,0,0,21,4,30,3,4,20,6,3,6,69,20,16,18,33,43,70,12,34,78,51,92,32,277,0,141,9,10,13,0,0,0,0,0,23,110,1,9,0,0,0,16,94,0,3,50,21,132,1,86,0,85,0,1,0,97,1,42,18,20,100,82,30,263,0,0,3,1,85,203,231,273,136,137,0,266,148,79,430,234,347,292,74,0,45,0,84,60,17,15,18,107,58,43,13,18,1,129,6,120,79,66,0,165,76,1,7,8,0,0,0,0,0,0,3,0,0,1,0,1,0,2,3,0,2,0,2,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,24,124,2,73,2,96,4,0,32,2,3,92,18,83,23,4,68,27,1,0,30,217,47,3,2,351,0,2,2,2,1,1,63,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,16,9,1,5,2,1,20,56,49,2,61,24,1,12,26,11,39,19,17,1,1,3,0,0,46,21,0,25,2,31,96,19,3,2,2,4,3,0,9,3,38,22,11,0,0,0,10,225,0,0,0,0,0,21,5,63,71,0,69,96,0,46
"cl_RED",114,632,5,10,276,105,11,2,10,974,467,349,57,208,6,11,120,588,12,1,6,386,705,1,1,323,93,546,9,14,407,111,16,2,41,999,380,335,459,969,626,97,533,1379,1051,842,1057,2350,3,1812,175,81,225,1,0,0,0,0,332,1399,2,24,1,0,0,37,845,2,29,83,12,64,1,2350,1,1785,0,2,1,1074,3,300,202,398,878,436,633,2564,1,0,86,37,979,1655,2893,3073,870,833,1,2171,510,148,234,5099,4167,3421,1230,1,717,1,762,1290,339,587,309,1165,1752,551,240,722,103,844,528,1224,1089,479,0,2234,645,74,203,186,6,37,21,13,24,13,125,41,1,24,10,50,12,32,23,32,64,21,36,16,1,7,304,4,23,7,24,17,5,19,5,5,12,7,347,1382,57,810,8,1235,14,1,294,17,8,23,1176,1038,418,325,225,597,41,1,989,1909,888,15,81,4010,1,36,54,37,24,46,656,14,1450,25,18,3,13,5,31,11,8,6,10,16,7,31,13,15,8,123,121,117,136,44,45,37,75,154,420,479,33,178,177,78,172,932,325,427,869,154,52,48,38,60,13,884,261,1,241,32,599,703,214,71,8,29,37,12,1,2,218,459,415,198,37,45,18,55,1431,9,9,8,24,24,307,154,1041,716,0,876,1187,1,570
"cl_WHI",140,938,13,14,444,122,48,15,20,756,685,315,66,267,15,13,161,684,16,3,9,277,1098,0,1,247,126,794,22,22,615,126,34,17,47,778,610,316,544,1174,1167,132,714,1626,1464,1014,1355,2637,7,2117,257,79,270,1,1,1,1,1,413,1889,4,54,0,1,1,58,1199,4,43,134,42,86,0,1817,1,2731,1,7,1,972,3,355,223,498,1132,908,667,3644,1,1,105,40,1456,2355,3456,4297,1067,970,1,3051,724,206,347,4167,6626,3660,1412,1,731,1,1149,1475,414,668,337,1726,1951,662,254,826,101,1265,558,1614,1390,612,1,2681,767,76,252,215,5,31,21,15,19,16,110,40,0,21,8,47,12,29,19,43,60,20,42,15,0,7,350,4,31,5,15,19,2,19,4,6,9,8,440,1990,108,1402,23,1363,17,1,610,42,21,74,897,1728,340,363,566,654,42,1,1101,2812,1026,18,110,5236,1,37,42,33,24,55,772,14,1890,28,15,4,11,6,36,12,9,8,11,18,7,33,14,17,10,168,124,144,167,37,69,59,75,200,713,596,33,542,199,126,230,1020,449,462,943,188,71,57,71,65,11,971,332,0,311,57,670,840,255,117,8,29,46,16,1,8,176,733,426,252,37,51,19,77,2267,8,6,6,23,26,367,154,1223,809,1,1038,1346,0,853
"cl_YEL",113,808,12,8,360,85,17,13,16,584,348,561,64,244,8,12,139,596,11,6,9,244,537,1,1,514,101,645,23,10,491,93,16,11,48,638,277,567,425,966,591,124,565,1382,876,781,1105,2565,2,1924,116,93,238,1,1,1,1,1,339,1600,4,49,1,1,1,38,989,5,27,93,37,82,1,1497,0,1360,0,5,1,1747,5,362,205,390,964,325,529,2742,1,0,87,30,985,1812,3116,3505,1001,903,1,2479,553,191,292,3421,3660,5143,1132,1,774,0,810,1253,347,556,300,1257,1728,630,268,680,77,989,472,1312,1114,620,1,2152,685,61,172,171,6,26,4,7,21,3,91,27,1,22,9,49,11,30,15,28,75,15,41,15,1,1,357,3,21,7,17,11,5,10,6,2,7,5,393,1298,62,1153,16,1187,17,1,459,23,21,32,707,821,644,298,165,694,33,0,1122,2014,984,12,76,4029,1,40,43,37,14,55,567,7,1664,4,15,1,2,6,7,6,2,1,6,5,1,16,5,9,5,138,118,147,120,47,46,34,60,169,468,554,34,123,187,67,97,1044,368,432,797,164,44,57,40,24,10,861,190,1,289,36,685,779,256,71,12,27,29,12,2,3,131,375,602,199,30,27,12,74,1537,1,3,4,10,12,280,104,979,754,1,934,1247,1,626
"Crosse",26,137,2,1,64,121,2,3,2,140,94,79,9,47,1,3,16,226,3,2,2,51,130,0,0,47,27,118,1,3,74,122,8,2,5,135,96,80,89,484,268,28,131,249,327,248,257,786,3,576,12,18,69,0,0,0,0,0,96,380,1,7,0,0,0,9,174,2,0,15,9,15,0,452,0,502,1,3,0,275,0,35,70,109,301,51,305,869,0,0,27,7,326,560,987,1144,289,309,0,664,149,54,74,1230,1412,1132,1638,0,377,0,292,498,144,160,57,506,620,264,119,225,36,242,141,437,248,112,0,691,239,33,55,76,3,8,7,6,3,0,26,4,0,8,0,21,3,16,4,3,21,4,16,11,1,3,121,0,6,0,4,4,1,4,1,1,1,3,58,580,37,401,3,221,7,1,122,7,7,11,297,394,130,118,34,250,12,0,324,657,407,18,130,1390,1,18,13,12,2,15,168,5,459,4,4,0,1,0,0,0,2,1,0,4,3,14,3,9,3,37,60,22,34,6,1,7,13,31,139,82,2,27,24,17,30,315,232,201,250,83,37,15,8,27,4,315,157,0,107,23,246,181,68,22,2,10,10,4,0,3,30,117,94,124,33,16,7,24,395,1,0,4,1,2,110,149,554,289,0,282,412,1,182
"Crown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
